Set	Reference	pval	odds.ratio	intersection	union	FDR_AdjP	Jaccard	Bonf_AdjP	BH_AdjP	name_full	group	OR.ci95.down	OR.ci95.up
myTestGenes	neurotransmitter.receptor.transport	0.00366806789737299	25.9086026151892	2	138	0.381479061326791	0.0144927536231884	0.381479061326791	0.381479061326791	AD	syngoAll	5.68411502489249	118.093262809101
myTestGenes	postsynaptic.modulation.of.chemical.synaptic.transmission	0.0104218953390808	14.2630956860281	2	147	0.393887329344445	0.0136054421768707	1	0.393887329344445	AD	syngoAll	3.29858548096742	61.6736779212192
myTestGenes	postsynaptic.process.involved.in.chemical.synaptic.transmission	0.0113621345003205	13.5745931588278	2	148	0.393887329344445	0.0135135135135135	1	0.393887329344445	AD	syngoAll	3.14918899603688	58.5133441211661
myTestGenes	transport	0.0213753715251672	9.50491289829534	2	157	0.555759659654348	0.0127388535031847	1	0.555759659654348	AD	syngoAll	2.24713725039744	40.2037611134801
myTestGenes	neurotransmitter.receptor.transport.to.plasma.membrane	0.0815552114995595	12.867215095151	1	138	1	0.0072463768115942	1	1	AD	syngoAll	1.64879353226283	100.415983605697
myTestGenes	trans.synaptic.signaling	0.104241062471705	2.7270303817771	3	284	1	0.0105633802816901	1	1	AD	syngoAll	0.858363291653445	8.66380794175182
myTestGenes	presynapse	0.104363072675928	1.91793799241892	6	577	1	0.0103986135181976	1	1	AD	syngoAll	0.840432147261235	4.37689842630511
myTestGenes	synaptic.signaling	0.107167397054111	2.69245149292418	3	286	1	0.0104895104895105	1	1	AD	syngoAll	0.847592030801735	8.55281170457978
myTestGenes	synapse	0.116540473329334	1.58971336629164	10	1038	1	0.00963391136801541	1	1	AD	syngoAll	0.830581946444314	3.04267218639302
myTestGenes	metabolism	0.130624304150831	3.26743005658132	2	214	1	0.00934579439252336	1	1	AD	syngoAll	0.795518344093873	13.4203054573324
myTestGenes	synaptic.vesicle	0.167256771792618	2.78462574176895	2	229	1	0.00873362445414847	1	1	AD	syngoAll	0.679531516920339	11.4110093919769
myTestGenes	presynaptic.cytosol	0.168395214457662	5.65914289410778	1	152	1	0.00657894736842105	1	1	AD	syngoAll	0.760933635307134	42.0876365689946
myTestGenes	chemical.synaptic.transmission	0.252194629734159	2.10014624299177	2	262	1	0.00763358778625954	1	1	AD	syngoAll	0.514175362254277	8.57803497743492
myTestGenes	integral.component.of.synaptic.vesicle.membrane	0.257703753963437	3.44803906554614	1	168	1	0.00595238095238095	1	1	AD	syngoAll	0.470632990541445	25.2616659615266
myTestGenes	regulation.of.postsynapse.organization	0.273356903630567	3.21241381434228	1	171	1	0.00584795321637427	1	1	AD	syngoAll	0.439175937554667	23.4976501035934
myTestGenes	process.in.the.synapse	0.281804492535539	1.3397608453207	7	872	1	0.00802752293577982	1	1	AD	syngoAll	0.623041482000516	2.8809624631911
myTestGenes	protein.translation.at.presynapse	0.293719441562509	2.94406532481485	1	175	1	0.00571428571428571	1	1	AD	syngoAll	0.403226278824388	21.4954259976493
myTestGenes	presynaptic.ribosome	0.298720982262944	2.88383417112212	1	176	1	0.00568181818181818	1	1	AD	syngoAll	0.395139175600868	21.047013407074
myTestGenes	protein.translation.at.synapse	0.318378170351467	2.66562253226003	1	180	1	0.00555555555555556	1	1	AD	syngoAll	0.365784347343974	19.4254990299256
myTestGenes	protein.translation.at.postsynapse	0.318378170351467	2.66562253226003	1	180	1	0.00555555555555556	1	1	AD	syngoAll	0.365784347343974	19.4254990299256
myTestGenes	postsynapse.organization	0.35147164776798	2.3537027723051	1	187	1	0.0053475935828877	1	1	AD	syngoAll	0.323670494768521	17.1159151973944
myTestGenes	postsynaptic.ribosome	0.382970440345848	2.10708313309204	1	194	1	0.00515463917525773	1	1	AD	syngoAll	0.290245572043641	15.2966996137098
