Set	Reference	pval	odds.ratio	intersection	union	FDR_AdjP	Jaccard	Bonf_AdjP	BH_AdjP	name_full	group	OR.ci95.down	OR.ci95.up
myTestGenes	protein.translation.at.presynapse	0.0027929953201965	4.71924525290467	6	564	0.0792019150960258	0.0106382978723404	0.290471513300436	0.0792019150960258	AD	syngoAll	1.99969604697025	11.1373304912047
myTestGenes	presynaptic.ribosome	0.00309771091862031	4.6109515875411	6	565	0.0792019150960258	0.0106194690265487	0.322161935536513	0.0792019150960258	AD	syngoAll	1.95612155220218	10.8688923337676
myTestGenes	synapse.adhesion.between.pre..and.post.synapse	0.00316897164914781	5.62857630414073	5	551	0.0792019150960258	0.00907441016333938	0.329573051511372	0.0792019150960258	AD	syngoAll	2.17503999212273	14.565649977137
myTestGenes	postsynaptic.ribosome	0.00346853633401283	3.88447521554158	7	582	0.0792019150960258	0.0120274914089347	0.360727778737335	0.0792019150960258	AD	syngoAll	1.76813022722606	8.53395720960526
myTestGenes	protein.translation.at.synapse	0.00456934125553995	4.22601250409237	6	569	0.0792019150960258	0.0105448154657293	0.475211490576155	0.0792019150960258	AD	syngoAll	1.80045862720629	9.91924025072244
myTestGenes	protein.translation.at.postsynapse	0.00456934125553995	4.22601250409237	6	569	0.0792019150960258	0.0105448154657293	0.475211490576155	0.0792019150960258	AD	syngoAll	1.80045862720629	9.91924025072244
myTestGenes	metabolism	0.0147217183071244	2.8861836247615	7	603	0.218722671991562	0.0116086235489221	1	0.218722671991562	AD	syngoAll	1.3273480908105	6.27571318594731
myTestGenes	process.in.the.synapse	0.0196478632282374	1.52159003725063	32	1241	0.255422221967086	0.0257856567284448	1	0.255422221967086	AD	syngoAll	1.05592691104744	2.19261031917802
myTestGenes	postsynaptic.density	0.0342694788700522	1.88229127110493	12	737	0.396002866942825	0.0162822252374491	1	0.396002866942825	AD	syngoAll	1.04554354635876	3.38868757940961
myTestGenes	modification.of.postsynaptic.structure	0.0506107035684241	3.88345928001558	3	547	0.477248281484178	0.00548446069469835	1	0.477248281484178	AD	syngoAll	1.17166519026157	12.8716429444936
myTestGenes	axo.dendritic.transport	0.0529123288744787	6.11197216649551	2	532	0.477248281484178	0.0037593984962406	1	0.477248281484178	AD	syngoAll	1.3512879604764	27.6448875862445
myTestGenes	modification.of.synaptic.structure	0.0550671094020205	3.73965366607724	3	548	0.477248281484178	0.00547445255474453	1	0.477248281484178	AD	syngoAll	1.13085978832011	12.3667051270605
myTestGenes	maintenance.of.synapse.structure	0.0605753248258163	5.60190281073024	2	533	0.48460259860653	0.00375234521575985	1	0.48460259860653	AD	syngoAll	1.25055560338347	25.0938982768642
myTestGenes	postsynaptic.density..intracellular.component	0.0746592431929884	3.25608750020555	3	552	0.50933847963327	0.00543478260869565	1	0.50933847963327	AD	syngoAll	0.992241582848013	10.6850045314205
myTestGenes	modulation.of.chemical.synaptic.transmission	0.0757791548533716	2.30802780181944	5	594	0.50933847963327	0.00841750841750842	1	0.50933847963327	AD	syngoAll	0.92877656642481	5.73549390299212
myTestGenes	synapse.organization	0.0783597660974261	1.62968042992713	12	770	0.50933847963327	0.0155844155844156	1	0.50933847963327	AD	syngoAll	0.907046622557243	2.92802843606846
myTestGenes	postsynapse	0.0899246791119205	1.39218764779713	22	1057	0.543617410940511	0.0208136234626301	1	0.543617410940511	AD	syngoAll	0.900611052206058	2.15207934871696
myTestGenes	modification.of.postsynaptic.actin.cytoskeleton	0.0944776553390559	4.20115171688071	2	537	0.543617410940511	0.0037243947858473	1	0.543617410940511	AD	syngoAll	0.963453000977035	18.3191870598268
myTestGenes	synaptic.signaling	0.0993147193064395	1.75258997863348	8	675	0.543617410940511	0.0118518518518519	1	0.543617410940511	AD	syngoAll	0.856376720301916	3.58670613106297
myTestGenes	postsynaptic.specialization	0.110979492292042	1.52401469338682	12	787	0.577093359918619	0.0152477763659466	1	0.577093359918619	AD	syngoAll	0.84894958927316	2.73587597544804
myTestGenes	regulation.of.presynaptic.cytosolic.calcium.levels	0.173114979478897	2.79964801311965	2	545	0.823488483260581	0.0036697247706422	1	0.823488483260581	AD	syngoAll	0.659900107069553	11.8775992205419
myTestGenes	presynapse	0.174199486843584	1.30792265909842	17	960	0.823488483260581	0.0177083333333333	1	0.823488483260581	AD	syngoAll	0.799251929677598	2.14032849801578
myTestGenes	trans.synaptic.signaling	0.183144361814174	1.54061866613297	7	674	0.826545905752346	0.0103857566765579	1	0.826545905752346	AD	syngoAll	0.718603282755548	3.302943267022
myTestGenes	presynaptic.active.zone.membrane	0.190741362865926	2.05799113277604	3	570	0.826545905752346	0.00526315789473684	1	0.826545905752346	AD	syngoAll	0.6393689582152	6.62423073276459
myTestGenes	chemical.synaptic.transmission	0.207052163493132	1.54126008947189	6	652	0.831538301966984	0.00920245398773006	1	0.831538301966984	AD	syngoAll	0.676809376563029	3.50982528561004
myTestGenes	presynaptic.active.zone	0.207884575491746	1.74676670971772	4	598	0.831538301966984	0.00668896321070234	1	0.831538301966984	AD	syngoAll	0.636885841559498	4.79080196021761
myTestGenes	synapse	0.217186704540845	1.17800166961719	31	1411	0.836571010083256	0.0219702338766832	1	0.836571010083256	AD	syngoAll	0.814335024421953	1.70407497160758
myTestGenes	transport	0.236988065322762	2.23911004637126	2	551	0.864572569439759	0.00362976406533575	1	0.864572569439759	AD	syngoAll	0.533677674838378	9.39446043209332
myTestGenes	regulation.of.synapse.maturation	0.254777498674029	3.72914589513201	1	530	0.864572569439759	0.00188679245283019	1	0.864572569439759	AD	syngoAll	0.47157244888103	29.4896980096653
myTestGenes	structural.constituent.of.postsynaptic.density	0.254777498674029	3.72914589513201	1	530	0.864572569439759	0.00188679245283019	1	0.864572569439759	AD	syngoAll	0.47157244888103	29.4896980096653
myTestGenes	integral.component.of.postsynaptic.membrane	0.257709131275313	1.58163288523729	4	606	0.864572569439759	0.0066006600660066	1	0.864572569439759	AD	syngoAll	0.578021688099627	4.32780055691069
myTestGenes	regulation.of.postsynaptic.cytosolic.calcium.levels	0.276379953644891	3.35571458846393	1	531	0.88723791679206	0.00188323917137476	1	0.88723791679206	AD	syngoAll	0.428763316758086	26.2634884074822
myTestGenes	synapse.maturation	0.317727785115763	2.79618710399085	1	533	0.88723791679206	0.00187617260787992	1	0.88723791679206	AD	syngoAll	0.36289573237086	21.5452032721467
myTestGenes	protein.catabolic.process.at.synapse	0.317727785115763	2.79618710399085	1	533	0.88723791679206	0.00187617260787992	1	0.88723791679206	AD	syngoAll	0.36289573237086	21.5452032721467
myTestGenes	integral.component.of.presynaptic.active.zone.membrane	0.33402632994388	1.72148230171631	2	560	0.88723791679206	0.00357142857142857	1	0.88723791679206	AD	syngoAll	0.414569174054174	7.14838801481954
myTestGenes	synaptic.vesicle.proton.loading	0.337508743599625	2.58099413953426	1	534	0.88723791679206	0.00187265917602996	1	0.88723791679206	AD	syngoAll	0.336996478813921	19.7673600975175
myTestGenes	regulation.of.postsynaptic.density.assembly	0.337508743599625	2.58099413953426	1	534	0.88723791679206	0.00187265917602996	1	0.88723791679206	AD	syngoAll	0.336996478813921	19.7673600975175
myTestGenes	integral.component.of.synaptic.vesicle.membrane	0.344657222535676	1.67834888647963	2	561	0.88723791679206	0.0035650623885918	1	0.88723791679206	AD	syngoAll	0.404531550373788	6.96325164784956
myTestGenes	synaptic.vesicle	0.355712027425017	1.34326096827258	4	621	0.88723791679206	0.00644122383252818	1	0.88723791679206	AD	syngoAll	0.492565178714598	3.6631700876486
myTestGenes	postsynaptic.membrane	0.355712027425017	1.34326096827258	4	621	0.88723791679206	0.00644122383252818	1	0.88723791679206	AD	syngoAll	0.492565178714598	3.6631700876486
myTestGenes	postsynaptic.actin.cytoskeleton	0.356717266310077	2.39649462007083	1	535	0.88723791679206	0.00186915887850467	1	0.88723791679206	AD	syngoAll	0.314535051365972	18.2592891923706
myTestGenes	voltage.gated.ion.channel.activity.involved.in.regulation.of.presynaptic.membrane.potential	0.375369887873564	2.23672310561917	1	536	0.88723791679206	0.00186567164179104	1	0.88723791679206	AD	syngoAll	0.294892119487366	16.9652897470019
