Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Mural,Synapse (Re),0.00420648547360744,1.9252171304507,23,1145,0.263615074472735,0.0200873362445415,0.437474489255173,0.263615074472735,AD,syngoAll,1.24690331011199,2.97253280933863,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.00420648547360744,0.263615074472735,2.37608060650899
Mural,Metabolism (Re),0.0076465808006611,4.34104058773457,5,331,0.263615074472735,0.0151057401812689,0.795244403268754,0.263615074472735,AD,syngoAll,1.74541258176539,10.7966641132486,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0076465808006611,0.263615074472735,2.11653271796459
Mural,Postsynapse (Re),0.0104753727774381,2.04695763665707,15,790,0.263615074472735,0.0189873417721519,1,0.263615074472735,AD,syngoAll,1.20591527412356,3.47456878288066,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0104753727774381,0.263615074472735,1.97983051324914
Mural,Regulation.of.synaptic.vesicle.endocytosis (Re),0.0153359027595807,12.0530035372617,2,259,0.263615074472735,0.00772200772200772,1,0.263615074472735,AD,syngoAll,2.68327729111372,54.1408428977331,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0153359027595807,0.263615074472735,1.814290653854
Mural,Postsynaptic.actin.cytoskeleton (Re),0.0175366888378247,11.1227821254079,2,260,0.263615074472735,0.00769230769230769,1,0.263615074472735,AD,syngoAll,2.49662313841098,49.5534469363423,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0175366888378247,0.263615074472735,1.75605240385547
Mural,Integral.component.of.presynaptic.active.zone.membrane (Re),0.0185904046855355,5.72482313806783,3,285,0.263615074472735,0.0105263157894737,1,0.263615074472735,AD,syngoAll,1.75525615615502,18.6716906516648,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0185904046855355,0.263615074472735,1.7307111561785
Mural,Postsynaptic.actin.cytoskeleton.organization (Re),0.0223095809629263,9.64015388602335,2,262,0.263615074472735,0.00763358778625954,1,0.263615074472735,AD,syngoAll,2.19268170681996,42.3830630123654,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0223095809629263,0.263615074472735,1.65150858691912
Mural,Protein.translation.at.presynapse (Re),0.029673893397042,4.72706630146239,3,293,0.263615074472735,0.0102389078498294,1,0.263615074472735,AD,syngoAll,1.46019128595544,15.3028962940292,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.029673893397042,0.263615074472735,1.52762546784159
Mural,Postsynaptic.cytoskeleton.organization (Re),0.0303411020351883,8.03268047950763,2,265,0.263615074472735,0.00754716981132075,1,0.263615074472735,AD,syngoAll,1.85371152379197,34.8079811004638,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0303411020351883,0.263615074472735,1.51796864902361
Mural,Postsynaptic.cytoskeleton (Re),0.0303411020351883,8.03268047950763,2,265,0.263615074472735,0.00754716981132075,1,0.263615074472735,AD,syngoAll,1.85371152379197,34.8079811004638,AD__Mural_no_meta_analysis,Mural_no_meta_analysis,0.263615074472735,"",Mural_no_meta_analysis,0.0303411020351883,0.263615074472735,1.51796864902361
