Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Immune,Trans.synaptic.signaling (Re),0.00954916023500193,5.10835911350436,4,249,0.396546551595893,0.0160642570281124,0.993112664440201,0.396546551595893,PD,syngoAll,1.85294180738869,14.0831907016544,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.396546551595893,"",Immune_no_meta_analysis,0.00954916023500193,0.396546551595893,2.02003481913255
Immune,Synaptic.signaling (Re),0.00996265139368217,5.04361904311774,4,251,0.396546551595893,0.0159362549800797,1,0.396546551595893,PD,syngoAll,1.82974000214066,13.9025725088478,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.396546551595893,"",Immune_no_meta_analysis,0.00996265139368217,0.396546551595893,2.00162506595305
Immune,Synapse.organization (Re),0.0114388428344969,3.91322390749343,5,349,0.396546551595893,0.0143266475644699,1,0.396546551595893,PD,syngoAll,1.57594792217988,9.71689554880504,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.396546551595893,"",Immune_no_meta_analysis,0.0114388428344969,0.396546551595893,1.94161790701249
Immune,Process.in.the.synapse (Re),0.0157164067162329,2.47242413906008,9,836,0.408626574622054,0.0107655502392345,1,0.408626574622054,PD,syngoAll,1.23842914917796,4.935995835906,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.408626574622055,"",Immune_no_meta_analysis,0.0157164067162329,0.408626574622054,1.80364674084712
Immune,Regulation.of.postsynapse.organization (Re),0.0226780326414201,9.1187017247352,2,136,0.471703078941537,0.0147058823529412,1,0.471703078941537,PD,syngoAll,2.17634762692416,38.2065438976797,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.471703078941538,"",Immune_no_meta_analysis,0.0226780326414201,0.471703078941537,1.64439462394293
Immune,Postsynapse.organization (Re),0.0397558543423558,6.64016317079266,2,152,0.595015350297472,0.0131578947368421,1,0.595015350297472,PD,syngoAll,1.59829521623437,27.5867477340217,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.595015350297472,"",Immune_no_meta_analysis,0.0397558543423558,0.595015350297472,1.40059890923721
Immune,Trans.synaptic.signaling.by.trans.synaptic.complex (Re),0.0505407904626903,21.5711116733733,1,102,0.595015350297472,0.00980392156862745,1,0.595015350297472,PD,syngoAll,2.70526779178914,172.002513110692,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.595015350297472,"",Immune_no_meta_analysis,0.0505407904626903,0.595015350297472,
Immune,Structural.constituent.of.postsynaptic.density (Re),0.0505407904626903,21.5711116733733,1,102,0.595015350297472,0.00980392156862745,1,0.595015350297472,PD,syngoAll,2.70526779178914,172.002513110692,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.595015350297472,"",Immune_no_meta_analysis,0.0505407904626903,0.595015350297472,
Immune,Synapse.assembly (Re),0.063084846906447,5.08370562764635,2,170,0.595015350297472,0.0117647058823529,1,0.595015350297472,PD,syngoAll,1.23022263874717,21.0076307284364,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.595015350297472,"",Immune_no_meta_analysis,0.063084846906447,0.595015350297472,1.20007494654387
Immune,Integral.component.of.postsynaptic.density.membrane (Re),0.063084846906447,5.08370562764635,2,170,0.595015350297472,0.0117647058823529,1,0.595015350297472,PD,syngoAll,1.23022263874717,21.0076307284364,PD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.595015350297472,"",Immune_no_meta_analysis,0.063084846906447,0.595015350297472,1.20007494654387
