Set	Reference	pval	odds.ratio	intersection	union	FDR_AdjP	Jaccard	Bonf_AdjP	BH_AdjP	name_full	group	OR.ci95.down	OR.ci95.up
myTestGenes	GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	8.45031652505614e-06	4.57249922684398	14	589	0.0394291769059119	0.0237691001697793	0.0394291769059119	0.0394291769059119	SCZ	msigdbSetsPruned	2.60602341386432	8.02285546179568
myTestGenes	GO_REGULATION_OF_MACROAUTOPHAGY	2.23425077879347e-05	7.58376609079142	8	283	0.0521250706692516	0.0282685512367491	0.104250141338503	0.0521250706692516	SCZ	msigdbSetsPruned	3.6444209440761	15.781247282459
myTestGenes	GO_REGULATION_OF_CATABOLIC_PROCESS	0.000118879153359765	3.0024024809749	18	1037	0.184896709858888	0.017357762777242	0.554690129576664	0.184896709858888	SCZ	msigdbSetsPruned	1.81708419495745	4.96092623708903
myTestGenes	GO_SYNAPTIC_VESICLE_PRIMING	0.000328647755449073	26.2857714643186	3	146	0.28430117316251	0.0205479452054795	1	0.28430117316251	SCZ	msigdbSetsPruned	7.56549006317285	91.3280931843055
myTestGenes	PID_LKB1_PATHWAY	0.000336339126315577	13.4490949951444	4	172	0.28430117316251	0.0232558139534884	1	0.28430117316251	SCZ	msigdbSetsPruned	4.75142692620467	38.0681759390751
myTestGenes	GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION	0.000365582305824059	13.1370725813821	4	173	0.28430117316251	0.023121387283237	1	0.28430117316251	SCZ	msigdbSetsPruned	4.6459415806979	37.1469750557164
myTestGenes	BIOCARTA_P53HYPOXIA_PATHWAY	0.000446343186771519	23.3765766997712	3	148	0.297519615639415	0.0202702702702703	1	0.297519615639415	SCZ	msigdbSetsPruned	6.80093819093674	80.3513166651818
myTestGenes	GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE	0.000668573067374466	20.0413420036687	3	151	0.389945241546157	0.0198675496688742	1	0.389945241546157	SCZ	msigdbSetsPruned	5.9034242994366	68.0376962479808
myTestGenes	PID_HDAC_CLASSI_PATHWAY	0.000929682801327295	10.0839416065684	4	186	0.422092199114142	0.021505376344086	1	0.422092199114142	SCZ	msigdbSetsPruned	3.60212735458225	28.2293956640169
myTestGenes	GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.00105954835481122	16.8323240298707	3	155	0.422092199114142	0.0193548387096774	1	0.422092199114142	SCZ	msigdbSetsPruned	5.01818858773671	56.4600407682863
myTestGenes	GO_ORGANELLE_LOCALIZATION	0.00120500623695076	3.03363866951181	12	709	0.422092199114142	0.0169252468265162	1	0.422092199114142	SCZ	msigdbSetsPruned	1.66552564788843	5.52556100761644
myTestGenes	GO_CELL_CYCLE	0.00124457879733393	2.15682690686741	24	1826	0.422092199114142	0.0131434830230011	1	0.422092199114142	SCZ	msigdbSetsPruned	1.38092809217001	3.36867816113234
myTestGenes	PID_TELOMERASE_PATHWAY	0.00125541236933297	9.25607563811786	4	191	0.422092199114142	0.0209424083769634	1	0.422092199114142	SCZ	msigdbSetsPruned	3.31545634751801	25.8410689927184
myTestGenes	GO_CELL_CYCLE_ARREST	0.0013571069962097	4.53986463620078	7	351	0.422092199114142	0.0199430199430199	1	0.422092199114142	SCZ	msigdbSetsPruned	2.09557881133505	9.83516859568554
myTestGenes	PID_HDAC_CLASSII_PATHWAY	0.00143101208894894	15.0293437466328	3	158	0.422092199114142	0.0189873417721519	1	0.422092199114142	SCZ	msigdbSetsPruned	4.51133758521801	50.069667629082
myTestGenes	GO_CELL_GROWTH	0.00155223658244775	3.31293073821485	10	568	0.422092199114142	0.0176056338028169	1	0.422092199114142	SCZ	msigdbSetsPruned	1.72596561180334	6.35905489724172
myTestGenes	GO_MEMBRANE_DOCKING	0.00171861064218549	5.06134519645385	6	299	0.422092199114142	0.020066889632107	1	0.422092199114142	SCZ	msigdbSetsPruned	2.19997962406084	11.6442965732477
